text,label
"קיין רצח את הבל. ישראל פרי ""קין רצח את הבל"". יאיר לוי: שוב פרי נתפס בשקרים ובפייק ניוז האופיינים אותו (העילג טעה במקור). מדובר באירוע (רצח  ביג דיל) שהתקיים לפני שמשה ירד עם עשרת הדיברות  מה שלא מנע ממנו לציין כי זה קורה 'רגע לפני מתן תורה'. https://t.co/XSuOTLnDfR",NOT
@Dagan51629853 @o_kirsh @KalmanLiebskind כמו שאמרתי הכל מכור. עכשיו דיברתי עם חברה שבעלה עבר שם פיגוע ירי בדיוק באותו המקום הכל היה מצולם שניה אחרי שניה (יש שם בסוף הפניה בסיס ) הם מחקו את כל החומר כולל במצלמות גוף של השוטרים כולל במצלמה של הרכב הם מטייחי,Offensive
@Omrygo למה רק קצת? חלק מהכיף באהדה של קבוצת כדורגל זה לראות את אוהדי הקבוצות האחרות מתבאסים  מתבכיינים וכו' שמחה לאיד זה כיף רצח.,NOT
"אתה יהודי יותר מהרבה ""יהודים"". ערבי ישראלי ציוני פטריוט. כן ירבו כמותך יוסף. https://t.co/CVhb8o2ePM",NOT
@bogie_yaalon יש לך תכונה של תיש קופץ בראש..  המחבל ימ״ש עדיין לא מת  ואתה קפצת להכריז עוד לפני שירדת לשטח  שהחייל סרח. לא העמיל את ההגינות הבסיסית לתת גיבוי לחייל שאתה בתור שר הביטחון שלו  שמת אותו שם. לאחר שיימצא רוצח תודיע את מה שאתה רוצה.גם הערב אתה ק,NOT
RT @AsafHaziza: @MoranT555 מורן אני ציוני ואני ימני אפילו קיצוני מדי פעם  ואני חושב שערבי ישראל הם חלק מהארץ בדיוק כמונו  לא חושש מהם ולהפך…,NOT
@Observe11565685 @michal_diament לא למדתי כלום מסבא שלך אחד מראשי הממשלה הכי טובים שהיו פה. אדם מבריק  אמיץ  ציוני הדוק ולוחם נועז!!! תתביישי לך,Offensive
"ד.ע על ירי של צה""ל לעבר אדמות חקלאיות מזרחית לאל-קרארה  שממזרח לחאן יונס  מדרום לרצועת עזה. مراسل صفا: قوات الاحتلال الإسرائيلي تطلق النار من موقع ""كيسوفيم"" العسكري تجاه الأراضي الزراعية شرقي بلدة القرارة شرقي محافظة خان يونس جنوب قطاع غزة",Offensive
אני רואה מה מגיע למדינה הזו וזה לא יפה. המדינה העמוקה איבדה שליטה במשך ארבע שנים  הם לעולם לא יתנו לזה לקרות שוב. אם הם יגנבו את הבחירות האלה הם יגנבו כל בחירות. זו לא תהיה נשיאות לגיטימית  זה יהיה כיבוש.,NOT
"@Israelcohen911 שידע מי שהדביק את ראש הישיבה זצוק""ל שהוא ממש רצח את ראש הישיבה שלו  בלי התחכמויות. לא יינצל בדיני שמים. איש בציבור החרדי לא יוכל לומר ידינו לא שפכו את הדם הזה.",NOT
@Haim_rv @AyOdeh איימן עודה אויב אבל לשתף פעולה עם מחמוד עבאס  האיש שהולך לבקר משפחות מחבלים זה בסדר גמור האא? אני לא יודע אם זה מוסר כפול או סתם טיפשות.,NOT
"@BoazGolan אנחנו הכי טובים בדילול אוכלוסין ופגיעה בפריון. סוג של ""רצח עם"" מתוחכם... וכולכם כמו טווסים ! הרי אתם לא שוחים בחומר  ועל התקשורת לא ניתן לסמוך. https://t.co/EdN3sTxdmU",NOT
@Blockers2020 זו התחלה. הם שרו פעם לשרוף את המדינה. צריך לשבור להם את הידיים ואת הרגליים. לשלוח אותם לתאי גזים,Offensive
@Sally_Machat אויב - בטח שלא  אבל גם לא לבד  כי אז הופכים להיות האויב של עצמנו...,NOT
@bezalelsm זה לא שוטר זה טרוריסט !,Offensive
RT @shiraaedri: לכל מי שטוען שמפלגת 'יש עתיד' אינה שמאל  כנראה שכח מה הם עשו לנתניהו בזמן ממשל אובמה  גם בנושא הישראלי-ערבי וגם בנושא הגרעי…,Offensive
@antoineeliaroni שמעעעע אחיייי אני לא מרוקאי ולא ערבי אבל בוא  יצאת דביל שאינו מודע לדביליותו. אתה טוען שבגלל שבראש שלך מרוקאים זה ערבים  אז מרוקאי שמדבר ערבית סוגר לך את הפינה? מה עם אריתראי שמדבר עברית? עדיין אותה השפה. ממש דביל.,NOT
@MoranT555 מרד ערבי,NOT
@OshryAlk ספרדית אבא זה עוטף עזה פה,NOT
לחץ על הידית חשב שזו ידית מפלט  אך אויב התעורר מהחלון להבין שכדי להתנדף הוא צריך פשוט לקום וללכת. בוקר טוב גדעון  ישנת טוב מאמי? 🤣🤣 https://t.co/BYfcU3JLxf,NOT
@carmeldangor @BarakRavid זה בסדר  תכלס הוא שהיד יהודי,NOT
@shirgolds דפוק רצח,NOT
הסייעת ניסתה לרצוח אותי באמצעות כמות מוגזמת של חריף הסלט  ועוד חתכה קטן קטן קטן  שלא אוכל להפריד הצידה. הנקמה תוגש בהקדם.,NOT
@arnaviv התנחלות.,NOT
@94SWTHRRY @24MMITH @DanaFridersgf נכון? נראה מסריח רצח,NOT
@yakovahimeir פשוט וקל נתניהו שמאל קיצון  ראה תוכנית מאה אחוז מדינת טרור בלב ארץ ישראל השלמה והיפה.,NOT
@harrysxguccii יש אנשים שאוהבים אנימה והם סימפ לדמויות שם (אנימה זה מצוייר) והם המציאו מיניות שנקראת אנימה-סקסואל וזה מעצבן רצח והם מנסים לדחוף את האובססיה שלהם לדמויות לא אמיתיות לתוך הקהילה הגאה וזה הומופובי רצח,NOT
טראמפ. נובל לשלום. אובמה ערבי,NOT
להציף את הרשת עד שייעצר ודינו יחרץ. מחבל לכל דבר! https://t.co/mmjYLpeyqy,NOT
מתכון: קח את המודל הסקנדינבי  הבא אותו לארץ מזרח תיכונית הכוללת מגזר חרדי צומח של נטולי כישורים תעסוקתיים יצרניים  ומגזר ערבי שאינו סומך על מנגנון המדינה  ותקבל סוציאליזם מזרח אירופי מזן מובחר. https://t.co/1CdEoZVoSS,NOT
@dklaround13 @ElizaStanlen זה אייקוני בטירוףףףףףף אבל גם פרובלמטי רצח אני מזהירה מראש,NOT
@amit_segal הוא מתנחל זרק אבני(מחבל) אלקיעאן היה מפגין נגד הריסת הבית שלו (אחרי המשפטים יצא שהוא לא עשה כלום),NOT
@Orna12345678 אבל אשמים אנחנו  אני חשבתי שעם ישראל יכאב יותר על רצח יהודי. אני חשבתי שהמחאה שתהיה תחצה כל הקשת הפוליטית... ואז התעוררתי מהחלום  הפילוג כאן על מנת להשאר. אין דרך   אין שום דבר נורמלי  ילד נרצח!!!!! ומה? צרצרים,Offensive
גם כיבוש בלית ברירה הוא משחית. גם כיבוש נאור והומני וליברלי הוא כיבוש. עמוס עוז  גדול סופרי ישראל  נפטר היום לפני שנתיים.,NOT
@Tzoharkashrut אורגני או ערבי זה גידול נגוע? ומה ההסבר לדיבור הנגוע הזה?,NOT
@AlmogTea @shivatsion @SuleimanMas1 @BarakRavid נכון  במחאות של נוער הגבעות בירושלים אין ערבי שנהרג. והיקפי הטרור של נוער הגבעות הוא לא מתקרב להיקפי הטרור של הפלסטינים. זה בערך כמו הפער בחיסונים בינינו לבין איטליה😉,Offensive
"@sheffipaz @noam03197279 @jiqot20 @Dani58069159 @radio103fm @yarivop יש להם ויזות  אשרות שהייה  הם בישראל כדת וכדין ולא מגורשים לשום מקום ע""י ממשלת הימין  אז שום כיבוש ושום עגבניות. רוצה לבטל להם את המעמד? לגרש? אחראים לזה בג""ץ והממשלה  נא לנהל מאבק מולם ",NOT
@amit_segal זה סיפור עצוב מאד. אבל אתה יודע טוב מאד שאם זה היה נער פלסטינאי היו משדרגים אותו לטרוריסט וסוגרים את העניין.,Offensive
RT @benlevavi: @carmeldangor זו לא גבעה - אלא התנחלות לא חוקית על אדמה פלסטינית גנובה. כתבת צבע עם מוסיקה מרגשת לא תלבין את הפשעים הללו.,NOT
@shemeshmicha טוב הוא חתיך רצח. לא מבין איך מישהו חשב שהוא יהיה מספיק טוב,NOT
@lilfuckingtimmy איזה נימוס ואו שישחרר את פלסטין!!,NOT
"אילו היה הנער היהודי אהוביה סנדק ז""ל ערבי שנהרג במרדף ע''י שוטרים אטומי-לב? הראשון שהיה רץ לנחם היה רובי ריבלין! שקוף שצמרת המשטרה של מנדלבליט מתעמרת בשר אוחנה במסגרת ההפיכה השלטונית  לעדותו של יו''ר מפלג החקירות בדימוס בועז גוטמן: ""הפרקליטות והמשטרה רוצות להפיל את שלטון הימין""",NOT
@Zmichal369 @ayeletsl נדמה לי שפעם ראיתי אבל את האמת על מה שקרה שם  ידעו הרבה שנים אחרי. במשטרים חשוכים קשה לקבל מידע אמין האם יש מישהו עלי אדמות שהעריץ או מעריץ רוצח המונים? כן  רק חולי נפש....אבל איך זה קשור להיום? זה מצדיק במשהו את הטירוף של הנאשם שגרר,NOT
@noam03197279 @ofirdayan94 אזרחי. לא לאומי. וכמובן שזה היה בימים שלפני מלחמת העצמאות ששרר כאן רוב ערבי. אני חושב שאם ז׳בוטינסקי היה חי היום המודל שלו היה סיפוח מלא של כל השטחים תוך מתן אזרחות ושוויון זכויות אזרחי מלא לפלסטינים- אבל שמירה על האופי היהודי ל,NOT
יש עוד פוליטיקאים שמשתפים איתם פעולה עם המשחק הזה או שבני גנץ לא יודע פוליטיקה? כלומר  הוא לא. אבל זה נוהל בתכנית או שהוא החליט לשרוף את כל הגשרים בדקה סתם כדי לזרום עם אופירה? https://t.co/UTP469g0Zf,Offensive
פשוט חבורת חברי כנסת עם אפס אחריות  מקווה שמי שידבק או ימות חס ושלום  יתבע אותכם בכנסת על דין רצח. https://t.co/dKg1K5BYeY,NOT
"@YKanot @amit_segal קטין ולא מחבל (עד שלא יוכח). זרק אבנים ע""פ טענת המשטרה  אתה לא יודע מה היה שם. נסע ברכב במהירות פראית? אתה לא יודע מה היה שם. סיכון עוברי אורח? אתה ראית איפה התאונה הייתה?",NOT
@DNisanovich @Tamira142 @avirambados7 @N12News להזכירך למה קמה שס? בדיוק בגלל זה. מה זה להתערב להם? גזענות זה אסור בחוק. גם לא להתערב להם בענייני רצח או אונס? מה זה? מדינה בתוך מדינה?,NOT
@bUUby8 איך אני שונא שאני בא לצבוע קיר ואז פתאום בטעות רוצח את כל האנשים בבית,Offensive
"@MoranT555 יוסף חדד לא נכנס לשום משבצת. הוא משבצת ובה הרבה אנשים שרוצים לחיות במדינה הזו ולתרום לה ולהגן עליה כמדינה כי זה המקום שלהם ולא בא להם טוב להכנס להגדרות שלי פונקט. אני כולל במשבצת גם הרבה חרדים ו""אחרים"" שיש משום ההרכבת איקאה של המדינה. האם אני ר",NOT
